|Unnamed: 0|id|fecha|anio|mes|dia|rol|victima|sexo|edad|fecha_deceso|edad_rango|dia_semana|acusado|hora_rango|x|y|lugar|direc_norm|comuna
610|610|2020-0071|2020-12-17|2020|12|17|PEATON|PEATON|MASCULINO|4.0|2020-12-17 00:00:00|1|Thursday|AUTO|23|-58.46749188|-34.63551751|SAN PEDRITO AV. Y DIRECTORIO AV.|SAN PEDRITO AV. y DIRECTORIO AV.|7
611|611|2020-0072|2020-12-19|2020|12|19|CICLISTA|BICICLETA|MASCULINO|42.0|2020-12-19 00:00:00|5|Saturday|AUTO|3|-58.40280471|-34.62113271|JUJUY AV. Y CARLOS, CALVO|JUJUY AV. y CALVO, CARLOS|3
612|612|2020-0073|2020-12-20|2020|12|20|CONDUCTOR|MOTO|MASCULINO|56.0|2020-12-20 00:00:00|5|Sunday|OBJETO FIJO|7|-58.44451316|-34.68475866|27 DE FEBRERO AV. Y ESCALADA AV.|27 DE FEBRERO AV. y ESCALADA AV.|8
613|613|2020-0074|2020-12-20|2020|12|20|CONDUCTOR|AUTO|MASCULINO|39.0|2020-12-20 00:00:00|5|Sunday|AUTO|21|-58.47110424|-34.62742408|BOGOTA Y NAZCA AV.|BOGOTA y NAZCA AV.|7
614|614|2020-0075|2020-12-23|2020|12|23|PEATON|PEATON|MASCULINO|23.0|2020-12-23 00:00:00|4|Wednesday|PASAJEROS|14|-58.38220928|-34.60373898|CORRIENTES AV. Y 9 DE JULIO AV.|CORRIENTES AV. y 9 DE JULIO AV.|1
615|615|2020-0076|2020-12-24|2020|12|24|CONDUCTOR|AUTO|FEMENINO|78.0|2021-01-17 00:00:00|6|Thursday|PASAJEROS|12|-58.49794468|-34.61565025|ALVAREZ JONTE AV. Y CHIVILCOY|ALVAREZ JONTE AV. y CHIVILCOY|10
616|616|2020-0077|2020-12-25|2020|12|25|CONDUCTOR|MOTO|FEMENINO|30.0|2020-12-25 00:00:00|5|Friday|AUTO|6|-58.47220945|-34.60111373|SAN MARTIN AV. Y PUNTA ARENAS|SAN MARTIN AV. y PUNTA ARENAS|15
617|617|2020-0077|2020-12-25|2020|12|25|PASAJERO_ACOMPAÑANTE|MOTO|FEMENINO|24.0|2020-12-25 00:00:00|4|Friday|AUTO|6|-58.47220945|-34.60111373|SAN MARTIN AV. Y PUNTA ARENAS|SAN MARTIN AV. y PUNTA ARENAS|15
618|618|2020-0078|2020-12-25|2020|12|25|CICLISTA|BICICLETA|MASCULINO|26.0|2020-12-25 00:00:00|4|Friday|PASAJEROS|5|-58.43706741|-34.63217813|BARCO CENTENERA DEL 1118|BARCO CENTENERA DEL 1118|7
619|619|2020-0079|2020-12-27|2020|12|27|CONDUCTOR|MOTO|MASCULINO|28.0|2020-12-27 00:00:00|4|Sunday|OBJETO FIJO|4|-58.49332664|-34.54836855|PAZ, GRAL. AV. Y ACCESO NORTE - PANAMERICANA|PAZ, GRAL. AV. y GOYENECHE, ROBERTO PARQUE AV.|12
620|620|2021-0001|2021-01-06|2021|1|6|CONDUCTOR|MOTO|MASCULINO|36.0|2021-01-06 00:00:00|5|Wednesday|AUTO|18|-58.37960727|-34.62622851|AU FRONDIZI KM. 3|AU FRONDIZI KM. 3|1
621|621|2021-0002|2021-01-07|2021|1|7|CONDUCTOR|MOTO|FEMENINO|47.0|2021-01-07 00:00:00|5|Thursday|CARGAS|10|-58.51061062|-34.64972472|CASTRO, EMILIO AV. Y MURGUIONDO|CASTRO, EMILIO AV. y MURGUIONDO|9
622|622|2021-0003|2021-01-10|2021|1|10|CONDUCTOR|MOTO|MASCULINO|27.0|2021-01-10 00:00:00|4|Sunday|OBJETO FIJO|7|-58.43052224|-34.62941648|AU 25 DE MAYO KM. 3,7|AUTOPISTA 25 DE MAYO KM. 3.7|7
623|623|2021-0004|2021-01-11|2021|1|11|PEATON|PEATON|FEMENINO|61.0|2021-01-11 00:00:00|6|Monday|CARGAS|9|-58.41455544|-34.63866836|CASEROS AV. Y GUARANI|CASEROS AV. y GUARANI|5
624|624|2021-0005|2021-01-11|2021|1|11|PEATON|PEATON|MASCULINO|73.0|2021-01-14 00:00:00|6|Monday|AUTO|21|-58.46774439|-34.64730145|PERON, EVA AV. 3800|PERON, EVA AV. 3800|9
625|625|2021-0006|2021-01-12|2021|1|12|PASAJERO_ACOMPAÑANTE|MOTO|FEMENINO|23.0|2021-01-12 00:00:00|4|Tuesday|CARGAS|21|-58.40786274|-34.56726817|AU ILLIA y SARMIENTO AV.|AUTOPISTA ARTURO ILLIA y SARMIENTO AV.|14
626|626|2021-0007|2021-01-18|2021|1|18|CONDUCTOR|MOTO|MASCULINO|84.0|2021-01-26 00:00:00|6|Monday|MOTO|10|-58.48744301|-34.58622275|DE LOS CONSTITUYENTES AV. Y GIRIBONE|DE LOS CONSTITUYENTES AV. y GIRIBONE|15
627|627|2021-0008|2021-01-22|2021|1|22|PEATON|PEATON|MASCULINO|28.0|2021-01-22 00:00:00|4|Friday|PASAJEROS|23|-58.41657793|-34.65476216|SAENZ AV. Y RABANAL, FRANCISCO, INTENDENTE AV.|SAENZ AV. y RABANAL, FRANCISCO, INTENDENTE AV.|4
628|628|2021-0009|2021-01-23|2021|1|23|CONDUCTOR|MOTO|MASCULINO|31.0|2021-01-23 00:00:00|5|Saturday|OBJETO FIJO|5|-58.45351111|-34.61134937|PAYSANDU Y GAONA|PAYSANDU y GAONA AV.|6
629|629|2021-0010|2021-01-23|2021|1|23|CONDUCTOR|MOTO|MASCULINO|28.0|2021-01-23 00:00:00|4|Saturday|AUTO|8|-58.5007381|-34.5497951|PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV. |PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.|12
630|630|2021-0011|2021-01-27|2021|1|27|PEATON|PEATON|MASCULINO|21.0|2021-01-27 00:00:00|4|Wednesday|AUTO|1|-58.39144148|-34.59564871|SANTA FE AV. 1675|SANTA FE AV. 1675|2
631|631|2021-0012|2021-01-29|2021|1|29|PEATON|PEATON|MASCULINO||2021-01-29 00:00:00|6|Friday|AUTO|20|-58.48191128|-34.68385968|AU DELLEPIANE Y GUAMINI|DELLEPIANE, LUIS, TTE. GRAL. y GUAMINI|8
632|632|2021-0013|2021-01-31|2021|1|31|CONDUCTOR|MOTO|MASCULINO|41.0|2021-01-31 00:00:00|5|Sunday|OBJETO FIJO|6|-58.48727942|-34.63652467|FALCON, RAMON L., CNEL. Y OLIVERA AV.|FALCON, RAMON L.,CNEL. y OLIVERA AV.|10
633|633|2021-0014|2021-02-02|2021|2|2|PEATON|PEATON|MASCULINO|28.0|2021-02-18 00:00:00|4|Tuesday|AUTO|0|-58.48328708|-34.59779521|SAN MARTIN AV. Y NOGOYA|SAN MARTIN AV. y NOGOYA|15
634|634|2021-0015|2021-02-06|2021|2|6|CONDUCTOR|MOTO|MASCULINO|26.0|2021-02-06 00:00:00|4|Saturday|OBJETO FIJO|3|-58.49018543|-34.5972499|SAN MARTIN AV. Y TINOGASTA|SAN MARTIN AV. y TINOGASTA|15
635|635|2021-0016|2021-02-14|2021|2|14|CONDUCTOR|AUTO|MASCULINO|22.0|2021-02-14 00:00:00|4|Sunday|OBJETO FIJO|5|-58.47230127|-34.68482689|FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y DE LA TORRE, LISANDRO|FERNANDEZ DE LA CRUZ, F., GRAL. AV. y DE LA TORRE, LISANDRO|8
636|636|2021-0017|2021-02-17|2021|2|17|CONDUCTOR|MOTO|MASCULINO|33.0|2021-02-17 00:00:00|5|Wednesday|PASAJEROS|4|-58.38262614|-34.63168269|SALTA Y CASEROS AV.|SALTA y CASEROS AV.|1
637|637|2021-0018|2021-02-20|2021|2|20|PEATON|PEATON|MASCULINO|36.0|2021-03-08 00:00:00|5|Saturday|AUTO|19|-58.41047268|-34.60793518|JAURES, JEAN Y PERON, JUAN DOMINGO, TTE. GENERAL|JAURES, JEAN y PERON, JUAN DOMINGO, TTE. GENERAL|3
638|638|2021-0019|2021-02-21|2021|2|21|CONDUCTOR|MOTO|MASCULINO|30.0|2021-02-21 00:00:00|5|Sunday|OBJETO FIJO|1|-58.49659234|-34.56353635|TRIUNVIRATO AV. Y LARRALDE, CRISOLOGO AV.|TRIUNVIRATO AV. y LARRALDE, CRISOLOGO AV.|12
639|639|2021-0020|2021-02-21|2021|2|21|PEATON|PEATON|FEMENINO||2021-02-21 00:00:00|6|Sunday|CARGAS|15|-58.42462955|-34.60727189|POTOSI Y GASCON|POTOSI y GASCON|5
640|640|2021-0021|2021-02-26|2021|2|26|CONDUCTOR|MOTO|MASCULINO|39.0|2021-03-04 00:00:00|5|Friday|OBJETO FIJO|5|-58.41168345|-34.61185625|YRIGOYEN, HIPOLITO Y  24 DE NOVIEMBRE|YRIGOYEN, HIPOLITO y 24 DE NOVIEMBRE|3
641|641|2021-0022|2021-02-28|2021|2|28|PASAJERO_ACOMPAÑANTE|PASAJEROS|MASCULINO|68.0|2021-03-06 00:00:00|6|Sunday|SD|12|-58.45157681|-34.55217303|DEL LIBERTADOR AV. Y ROOSEVELT FRANKLIN D.|DEL LIBERTADOR AV. y ROOSEVELT FRANKLIN D.|13
642|642|2021-0023|2021-03-01|2021|3|1|CONDUCTOR|MOTO|MASCULINO|24.0|2021-03-01 00:00:00|4|Monday|CARGAS|9|0.0|0.0|AU BUENOS AIRES LA PLATA  KM 4,5||4
643|643|2021-0024|2021-03-03|2021|3|3|CICLISTA|BICICLETA|MASCULINO|5.0|2021-03-03 00:00:00|2|Wednesday|CARGAS|16|-58.49573651|-34.67006054|PERON, EVA AV. y PIEDRA BUENA AV|PERON, EVA AV. y PIEDRA BUENA AV.|9
644|644|2021-0025|2021-03-11|2021|3|11|CONDUCTOR|MOTO|MASCULINO|37.0|2021-03-11 00:00:00|5|Thursday|OTRO|3|-58.48695354|-34.68795245|PAZ, GRAL. AV. y DELLEPIANE, LUIS, TTE. GRAL|PAZ, GRAL. AV. y AUTOPISTA DELLEPIANE LUIS TTE. GRAL.|8
645|645|2021-0026|2021-03-15|2021|3|15|CONDUCTOR|MOTO|MASCULINO|36.0|2021-03-15 00:00:00|5|Monday|OBJETO FIJO|2|-58.37562539|-34.64449357|AU FRONDIZI ALTURA QUINQUELA MARTIN, BENITO|AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y QUINQUELA MARTIN, BENITO|4
646|646|2021-0027|2021-03-16|2021|3|16|CONDUCTOR|MOTO|FEMENINO|19.0|2021-03-16 00:00:00|4|Tuesday|CARGAS|15|-58.49491054|-34.54795581|PAZ, GRAL. AV. y DONADO|PAZ, GRAL. AV. y DONADO|12
647|647|2021-0028|2021-03-29|2021|3|29|PEATON|PEATON|MASCULINO||2021-03-29 00:00:00|6|Monday|PASAJEROS|17|-58.44147621|-34.64357704|COREA AV. y TORRES Y TENORIO, PRES|COREA AV. y TORRES Y TENORIO, PRES.|7
648|648|2021-0029|2021-03-31|2021|3|31|CONDUCTOR|AUTO|MASCULINO|26.0|2021-04-02 00:00:00|4|Wednesday|AUTO|18|-58.46899119|-34.63215432|FALCON, RAMON L., CNEL. Y SAN PEDRITO AV.|FALCON, RAMON L.,CNEL. y SAN PEDRITO AV.|7
649|649|2021-0030|2021-04-03|2021|4|3|PEATON|PEATON|MASCULINO|36.0|2021-04-07 00:00:00|5|Saturday|PASAJEROS|18|-58.38685612|-34.63455776|FINOCHIETTO ENRIQUE DR. 1623|FINOCHIETTO ENRIQUE DR. 1623|4
650|650|2021-0031|2021-04-07|2021|4|7|PEATON|PEATON|FEMENINO|68.0|2021-04-11 00:00:00|6|Wednesday|CARGAS|10|-58.38113667|-34.61765323|9 DE JULIO AV. E INDEPENDENCIA AV.|9 DE JULIO AV. e INDEPENDENCIA AV.|1
651|651|2021-0032|2021-04-10|2021|4|10|PEATON|PEATON|MASCULINO|60.0|2021-04-29 00:00:00|6|Saturday|MOTO|19|-58.44112678|-34.54538956|AU CANTILO Y GUIRALDES, INT.|CANTILO, INT. y GUIRALDES, INT.|13
652|652|2021-0033|2021-04-14|2021|4|14|CONDUCTOR|AUTO|MASCULINO|33.0|2021-04-14 00:00:00|5|Wednesday|OBJETO FIJO|17|-58.41595919|-34.62743346|AU 25 DE MAYO ALTURA BAJADA BOEDO AV.|AUTOPISTA 25 DE MAYO y BOEDO AV.|5
653|653|2021-0034|2021-04-19|2021|4|19|PASAJERO_ACOMPAÑANTE|MOTO|FEMENINO|26.0|2021-04-19 00:00:00|4|Monday|CARGAS|14|-58.40184094|-34.64546845|ALCORTA, AMANCIO AV. y ZAVALETA|ALCORTA, AMANCIO AV. y ZAVALETA|4
654|654|2021-0035|2021-05-03|2021|5|3|CONDUCTOR|MOTO|MASCULINO|24.0|2021-05-03 00:00:00|4|Monday|CARGAS|9|-58.44642231|-34.65679806|JANER, ANA MARIA Y LAFUENTE AV.|JANER, ANA MARIA y LAFUENTE AV.|8
655|655|2021-0036|2021-05-09|2021|5|9|CONDUCTOR|MOTO|MASCULINO|36.0|2021-05-09 00:00:00|5|Sunday|OBJETO FIJO|6|-58.52340614|-34.59798754|PAZ, GRAL. AV. Y MOSCONI GENERAL AV.|PAZ, GRAL. AV. y MOSCONI GENERAL AV.|11
656|656|2021-0037|2021-05-11|2021|5|11|PEATON|PEATON|FEMENINO|58.0|2021-05-11 00:00:00|5|Tuesday|PASAJEROS|7|-58.46649069|-34.56219075|MONROE Y BALBIN, RICARDO, DR. AV.|MONROE y BALBIN, RICARDO, DR. AV.|13
657|657|2021-0038|2021-05-14|2021|5|14|CONDUCTOR|MOTO|FEMENINO|44.0|2021-05-14 00:00:00|5|Friday|CARGAS|11|-58.42653328|-34.57816791|JUSTO, JUAN B. AV. Y SANTA FE AV.|JUSTO, JUAN B. AV. y SANTA FE AV.|14
658|658|2021-0039|2021-05-15|2021|5|15|CICLISTA|BICICLETA|MASCULINO|86.0|2021-06-05 00:00:00|6|Saturday|AUTO|12|-58.50407099|-34.65303372|OLIDEN Y ALBERDI, JUAN BAUTISTA AV.|OLIDEN y ALBERDI, JUAN BAUTISTA AV.|9
659|659|2021-0040|2021-05-20|2021|5|20|CONDUCTOR|MOTO|MASCULINO|27.0|2021-05-20 00:00:00|4|Thursday|AUTO|5|-58.46743471|-34.53476874|PAZ, GRAL. AV. Y DEL LIBERTADOR AV.|PAZ, GRAL. AV. y DEL LIBERTADOR AV.|13
660|660|2021-0041|2021-05-20|2021|5|20|PEATON|PEATON|MASCULINO|75.0|2021-05-20 00:00:00|6|Thursday|PASAJEROS|8|-58.40986646|-34.5772806|DEL LIBERTADOR AV. Y CASARES AV.|DEL LIBERTADOR AV. y CASARES AV.|14
661|661|2021-0042|2021-05-21|2021|5|21|PEATON|PEATON|MASCULINO|39.0|2021-05-21 00:00:00|5|Friday|PASAJEROS|5|-58.51739138|-34.63931792|RIVADAVIA AV. 10900|RIVADAVIA AV. 10900|9
662|662|2021-0043|2021-05-22|2021|5|22|PEATON|PEATON|MASCULINO|50.0|2021-05-22 00:00:00|5|Saturday|AUTO|18|-58.50719962|-34.65556223|ALBERDI, JUAN BAUTISTA AV. Y PILAR|ALBERDI, JUAN BAUTISTA AV. y PILAR|9
663|663|2021-0044|2021-05-25|2021|5|25|PASAJERO_ACOMPAÑANTE|MOTO|MASCULINO|21.0|2021-05-25 00:00:00|4|Tuesday|OBJETO FIJO|2|-58.46712311|-34.64600222|PERON, EVA AV. Y ACOSTA, MARIANO|PERON, EVA AV. y ACOSTA, MARIANO|9
664|664|2021-0045|2021-05-26|2021|5|26|CONDUCTOR|MOTO|MASCULINO|22.0|2021-05-26 00:00:00|4|Wednesday|MULTIPLE|17|-58.37709334|-34.64035082|AU FRONDIZI Y SUAREZ AV.|AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y SUAREZ AV.|4
665|665|2021-0046|2021-05-31|2021|5|31|PASAJERO_ACOMPAÑANTE|AUTO|MASCULINO|20.0|2021-05-31 00:00:00|4|Monday|OBJETO FIJO|2|-58.46033141|-34.58569883|EL CANO AV. Y GUZMAN AV.|ELCANO AV. y GUZMAN AV.|15
666|666|2021-0047|2021-06-02|2021|6|2|CONDUCTOR|MOTO|MASCULINO|59.0|2021-06-02 00:00:00|5|Wednesday|AUTO|16|-58.42190745|-34.65633192|VEDIA, AGUSTIN DE Y RABANAL, FRANCISCO, INTENDENTE AV.|VEDIA, AGUSTIN DE y RABANAL, FRANCISCO, INTENDENTE AV.|4
667|667|2021-0048|2021-06-03|2021|6|3|CICLISTA|BICICLETA|MASCULINO|44.0|2021-06-23 00:00:00|5|Thursday|AUTO|9|-58.49026573|-34.5698141|CAPDEVILLA Y CONGRESO AV.|CAPDEVILA y CONGRESO AV.|12
668|668|2021-0049|2021-06-03|2021|6|3|CONDUCTOR|AUTO|MASCULINO|74.0|2021-06-03 00:00:00|6|Thursday|AUTO|20|-58.45410344|-34.66902702|FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000|FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000|8
669|669|2021-0050|2021-06-10|2021|6|10|CONDUCTOR|MOTO|MASCULINO|56.0|2021-06-10 00:00:00|5|Thursday|PASAJEROS|13|-58.44751621|-34.55719892|DEL LIBERTADOR AV. 5958|DEL LIBERTADOR AV. 5958|13
670|670|2021-0051|2021-06-15|2021|6|15|PEATON|PEATON|MASCULINO|73.0|2021-06-16 00:00:00|6|Tuesday|CARGAS|19|-58.42040352|-34.66005171|27 DE FEBRERO AV. Y EREZCANO AV.|27 DE FEBRERO AV. y EREZCANO AV.|4
671|671|2021-0052|2021-06-20|2021|6|20|PASAJERO_ACOMPAÑANTE|MOTO|FEMENINO|19.0|2021-06-20 00:00:00|4|Sunday|OBJETO FIJO|5|-58.49530249|-34.68010798|PAZ, GRAL. AV. 14723|PAZ, GRAL. AV. 14723|8
672|672|2021-0053|2021-06-20|2021|6|20|PEATON|PEATON|MASCULINO|58.0|2021-06-30 00:00:00|5|Sunday|BICICLETA|12|-58.44399875|-34.5947736|CORRIENTES AV. 5783|CORRIENTES AV. 5783|15
673|673|2021-0054|2021-06-22|2021|6|22|CONDUCTOR|MOTO|MASCULINO|41.0|2021-06-22 00:00:00|5|Tuesday|CARGAS|14|-58.42759813|-34.65463857|TABARE Y EREZCANO|TABARE y EREZCANO|4
674|674|2021-0055|2021-06-29|2021|6|29|PASAJERO_ACOMPAÑANTE|MOTO|MASCULINO|47.0|2021-06-29 00:00:00|5|Tuesday|CARGAS|12|-58.40547222|-34.60456293|CORRIENTES AV. Y PUEYRREDOR AV.|CORRIENTES AV. y PUEYRREDON AV.|3
675|675|2021-0056|2021-07-09|2021|7|9|CICLISTA|BICICLETA|MASCULINO|60.0|2021-07-09 00:00:00|6|Friday|AUTO|23|-58.42473018|-34.6500828|CORRALES Y MORENO, PERITO AV.|CORRALES y MORENO, PERITO AV.|4
676|676|2021-0057|2021-07-10|2021|7|10|CONDUCTOR|AUTO|MASCULINO|46.0|2021-07-10 00:00:00|5|Saturday|OBJETO FIJO|23|-58.39257023|-34.57563957|AU ILLIA KM 3.2, ALTURA CABINAS DE PEAJE|AUTOPISTA  ARTURO ILLIA (CABINA DE PEAJE)|2
677|677|2021-0058|2021-07-21|2021|7|21|PEATON|PEATON|MASCULINO|24.0|2021-07-21 00:00:00|4|Wednesday|AUTO|0|-58.48941042|-34.54596153|AV. GRAL. PAZ Y VEDIA|PAZ, GRAL. AV. y VEDIA|12
678|678|2021-0059|2021-07-22|2021|7|22|PASAJERO_ACOMPAÑANTE|AUTO|FEMENINO|44.0|2021-07-22 00:00:00|5|Thursday|OBJETO FIJO|1|-58.3964074|-34.62783085|GARAY, JUAN DE AV. 2269|GARAY, JUAN DE AV. 2269|3
679|679|2021-0060|2021-07-22|2021|7|22|PEATON|PEATON|FEMENINO|80.0|2021-07-22 00:00:00|6|Thursday|PASAJEROS|12|-58.41971993|-34.6111224|SALGUERO, JERONIMO Y RIVADAVIA AV.|SALGUERO, JERONIMO y RIVADAVIA AV.|5
680|680|2021-0061|2021-07-24|2021|7|24|PEATON|PEATON|FEMENINO|55.0|2021-07-24 00:00:00|5|Saturday|CARGAS|9|-58.40544588|-34.65012801|MORENO, PERITO AV. Y ALCORTA, AMANCIO AV.|MORENO, PERITO AV. y ALCORTA, AMANCIO AV.|4
681|681|2021-0062|2021-07-27|2021|7|27|CONDUCTOR|AUTO|MASCULINO|73.0|2021-07-27 00:00:00|6|Tuesday|CARGAS|7|-58.42003882|-34.64645957|LA PLATA AV. 2723|LA PLATA AV. 2723|4
682|682|2021-0063|2021-08-02|2021|8|2|PASAJERO_ACOMPAÑANTE|AUTO|FEMENINO|31.0|2021-08-02 00:00:00|5|Monday|AUTO|4|-58.46851293|-34.63348678|ALBERDI, JUAN BAUTISTA AV. 2906|ALBERDI, JUAN BAUTISTA AV. 2906|7
683|683|2021-0064|2021-08-02|2021|8|2|PEATON|PEATON|MASCULINO|37.0|2021-08-03 00:00:00|5|Monday|CARGAS|20|-58.52931141|-34.65422917|PAZ, GRAL. AV. Y TONELERO|PAZ, GRAL. AV. y TONELERO|9
684|684|2021-0065|2021-08-06|2021|8|6|PEATON|PEATON|FEMENINO|63.0|2021-08-10 00:00:00|6|Friday|PASAJEROS|8|-58.42675754|-34.6269973|Av. SAN JUAN Y AV. LA PLATA|SAN JUAN AV. y LA PLATA AV.|6
685|685|2021-0066|2021-08-06|2021|8|6|PEATON|PEATON|MASCULINO|59.0|2021-08-09 00:00:00|5|Friday|PASAJEROS|20|-58.52933723|-34.61098186|Av. LOPE DE VEGA Y AV. GRAL. PAZ|LOPE DE VEGA AV. y PAZ, GRAL. AV.|11
686|686|2021-0067|2021-08-08|2021|8|8|CONDUCTOR|MOTO|MASCULINO|27.0|2021-08-08 00:00:00|4|Sunday|OBJETO FIJO|9|-58.37910943|-34.62764718|AU FRONDIZI KM 2,9 (ALTURA BRASIL)|AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y BRASIL|1
687|687|2021-0068|2021-08-15|2021|8|15|CONDUCTOR|MOTO|MASCULINO|39.0|2021-08-15 00:00:00|5|Sunday|OBJETO FIJO|6|-58.52161176|-34.61164474|BEIRO, FRANCISCO AV. 5071|BEIRO, FRANCISCO AV. 5071|11
688|688|2021-0069|2021-08-20|2021|8|20|PEATON|PEATON|MASCULINO|17.0|2021-08-21 00:00:00|3|Friday|AUTO|17|-58.41354692|-34.5869768|AV. SANTA FE 3428|SANTA FE AV. 3428|14
689|689|2021-0070|2021-08-28|2021|8|28|CONDUCTOR|MOTO|MASCULINO|31.0|2021-08-28 00:00:00|5|Saturday|CARGAS|8|-58.43960781|-34.65470804|CHILAVERT, MARTINIANO, CORONEL Y VARELA AV.|CHILAVERT, MARTINIANO, CORONEL y VARELA AV.|8
690|690|2021-0071|2021-08-31|2021|8|31|PEATON|PEATON|MASCULINO|88.0|2021-09-01 00:00:00|6|Tuesday|MOTO|16|-58.4045461|-34.60003693|SAN LUIS 2730|SAN LUIS 2730|3
691|691|2021-0072|2021-09-01|2021|9|1|PEATON|PEATON|FEMENINO|57.0|2021-09-01 00:00:00|5|Wednesday|AUTO|19|-58.39303911|-34.59871111|CALLAO AV. Y PARAGUAY|CALLAO AV. y PARAGUAY|2
692|692|2021-0073|2021-09-18|2021|9|18|CICLISTA|BICICLETA|FEMENINO|76.0|2021-09-18 00:00:00|6|Saturday|AUTO|12|-58.39391034|-34.58405348|DEL LIBERTADOR AV. Y AGOTE, LUIS DR.|DEL LIBERTADOR AV. y AGOTE, LUIS DR.|2
693|693|2021-0074|2021-09-20|2021|9|20|CONDUCTOR|MOTO|MASCULINO|55.0|2021-09-20 00:00:00|5|Monday|MULTIPLE|15|-58.5007381|-34.5497951|PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV.|PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.|12
694|694|2021-0075|2021-09-21|2021|9|21|PEATON|PEATON|MASCULINO|65.0|2021-09-21 00:00:00|6|Tuesday|CARGAS|14|-58.38281301|-34.62786038|SALTA Y BRASIL|SALTA y BRASIL|1
695|695|2021-0076|2021-10-16|2021|10|16|CONDUCTOR|MOTO|MASCULINO|31.0|2021-10-16 00:00:00|5|Saturday|OBJETO FIJO|6|-58.43980799|-34.65094083|MORENO, PERITO AV. 2152|MORENO, PERITO AV. 2152|7
696|696|2021-0077|2021-10-18|2021|10|18|CONDUCTOR|MOTO|FEMENINO|31.0|2021-10-18 00:00:00|5|Monday|CARGAS|7|-58.44402387|-34.62933109|DIRECTORIO AV. 1169|DIRECTORIO AV. 1169|6
697|697|2021-0078|2021-10-23|2021|10|23|CONDUCTOR|MOTO|MASCULINO|22.0|2021-10-23 00:00:00|4|Saturday|PASAJEROS|6|-58.42779702|-34.62207347|INDEPENDENCIA AV. Y LA PLATA AV.|INDEPENDENCIA AV. y LA PLATA AV.|6
698|698|2021-0079|2021-10-25|2021|10|25|PEATON|PEATON|MASCULINO||2021-10-25 00:00:00|6|Monday|AUTO|3|-58.40944147|-34.60097942|TUCUMAN 3112|TUCUMAN 3112|3
699|699|2021-0080|2021-10-28|2021|10|28|CONDUCTOR|MOTO|MASCULINO|32.0|2021-10-28 00:00:00|5|Thursday|AUTO|16|-58.38277479|-34.5943016|ARENALES Y 9 DE JULIO AV.|ARENALES y 9 DE JULIO AV.|1
700|700|2021-0081|2021-11-02|2021|11|2|CONDUCTOR|MOTO|MASCULINO|26.0|2021-11-02 00:00:00|4|Tuesday|CARGAS|13|-58.37627355|-34.63800916|AU FRONDIZI SUBIDA BRANDSEN|AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y BRANDSEN|4
701|701|2021-0082|2021-11-06|2021|11|6|CONDUCTOR|MOTO|MASCULINO|38.0|2021-11-06 00:00:00|5|Saturday|AUTO|4|-58.39591856|-34.62453459|AU 25 DE MAYO KM7 (ALTURA PASCO)|AUTOPISTA 25 DE MAYO y PASCO|3
702|702|2021-0083|2021-11-09|2021|11|9|CONDUCTOR|MOTO|MASCULINO|30.0|2021-11-09 00:00:00|5|Tuesday|AUTO|0|-58.45829717|-34.56015762|CABILDO AV. Y OLAZABAL|CABILDO AV. y OLAZABAL|13
703|703|2021-0084|2021-11-11|2021|11|11|CONDUCTOR|AUTO|MASCULINO|32.0|2021-11-11 00:00:00|5|Thursday|OBJETO FIJO|3|-58.49142611|-34.64584795|TAPALQUE Y BRUIX AV.|TAPALQUE y BRUIX AV.|9
704|704|2021-0097|2021-11-18|2021|11|18|CICLISTA|BICICLETA|MASCULINO|53.0|2021-11-19 00:00:00|5|Thursday|AUTO|6|-58.37976155|-34.58679619|PADRE CARLOS MUJICA 709|PADRE CARLOS MUGICA 709|1
705|705|2021-0085|2021-11-20|2021|11|20|CONDUCTOR|MOTO|MASCULINO|49.0|2021-11-20 00:00:00|5|Saturday|OBJETO FIJO|18|-58.51271409|-34.57786555|PAZ, GRAL. AV. Y EZEIZA|PAZ, GRAL. AV. y EZEIZA|12
706|706|2021-0086|2021-11-25|2021|11|25|PEATON|PEATON|MASCULINO|75.0|2021-11-25 00:00:00|6|Thursday|PASAJEROS|10|-58.44864864|-34.62352826|RIVADAVIA AV. Y PUAN|RIVADAVIA AV. y PUAN|6
707|707|2021-0087|2021-11-27|2021|11|27|PEATON|PEATON|FEMENINO|73.0|2021-11-27 00:00:00|6|Saturday|BICICLETA|11|-58.37795815|-34.59167894|ESMERALDA 1359|ESMERALDA 1359|1
708|708|2021-0088|2021-12-01|2021|12|1|CONDUCTOR|MOTO|MASCULINO|45.0|2021-12-07 00:00:00|5|Wednesday|AUTO|15|-58.45531707|-34.55555257|AV. MOROE Y 3 DE FEBRERO|MONROE y 3 DE FEBRERO|13
